status_id
1252748699152891904
1252747888070922241
1252744198606000131
1252738617396600833
1252725168272805906
1252723158928539648
1252721779291889670
1252720232742952960
1252719814755393538
1252717568000958469
1252709220472029185
1252708090153066497
1252707717992636417
1252705696392663042
1252704967758155776
1252703818749526016
1252702693765844992
1252701736923512833
1252701198949457920
1252698427420553216
1252697073327226881
1252696909522878465
1252692796366094336
1252692742225960967
1252692106419867648
1252692006863806469
1252691702122455040
1252690503390371847
1252690278701568001
1252689959573762051
1252689857291436035
1252688508101242880
1252688399816970243
1252688055024132096
1252687560872062976
1252685675113189377
1252685262670508032
1252685020306780161
1252682473617723392
1252681484219154433
1252681463713214465
1252680154641584128
1252679439995076608
1252679390959411202
1252678831401570307
1252678129316966409
1252677831139655681
1252677260508753920
1252676845620924416
1252676446532886528
1252676150788227072
1252676095591223297
1252675586104975360
1252675446015229952
1252979629331185665
1252984549946114049
1253034982915878912
1253033694123773952
1252992514019254272
1252992215489622016
1253096965069582336
1253005808184459265
1253003528068620295
1252969197178695680
1253047067733262336
1252978702302003202
1253021393010200580
1253011885634486273
1252960331229470720
1252972481830359042
1252998268671471617
1253070145876041729
1252992773566889988
1253018143871680514
1252998909795930114
1252973643124158464
1252972882587791360
1252961803522453504
1253032032969555968
1252957513697329152
1253068117972062210
1253060525522640896
1253000717574516737
1252981918221717505
1253052222872698893
1253054682035040256
1253035706043248640
1253032080998612994
1253006305993859082
1252963836077973504
1252964340258557953
1252987950876561409
1252961523439460352
1252992877254361089
1253030008236519426
1253018655421607936
1253007393673416712
1253001514215526401
1252975468590096385
1253073162083975170
1253004583389061123
1253070749809758208
1253072314922676224
1253080929754628096
1253039848966905856
1253017443385126914
1253006797364965377
1253017092288372738
1253017260689698818
1253006206295314432
1253014819483123713
1252988051934056448
1253001484477902849
1252985941637181440
1252987443290177537
1253032140121485318
1253017089876676613
1253085714776023040
1253064416091869196
1253074550998392835
1253082762204110848
1253063265766248454
1253040399473655810
1253015007463460866
1252989082113843200
1253012557704675329
1252956421475500032
1252979053210079234
1252999065501040642
1252981477500993536
1252979112597225474
1253008101470613506
1252981524217171970
1252999059964678147
1253013315774812161
1253092278996013057
1253101545568247810
1253036362930028544
1253061135898685445
1253024784226693120
1253022586461663233
1253009239691452417
1252956427745931266
1253090581959585799
1253073889325957125
1253092488731963392
1253025826834132997
1253043533268860928
1253059890496581635
1253027476114153472
1253052985229352966
1253036778648408072
1253015697573240834
1253030389955940356
1253066498802880512
1253001470741483522
1253046516480180224
1253078202513264640
1252960404411686913
1253047510936977408
1253040626137993217
1253015208462700544
1252999642159222784
1252982937571729409
1253042062980640768
1252986295510536193
1253064884687945730
1253040307282817026
1252974979337068546
1252971203712745472
1253007901335175172
1253032122044035072
1253010438943657984
1253010717432741889
1253010531600027649
1253002249762156551
1253011197542174721
1253012333108121600
1253060666442813442
1253058577922699265
1253070136711536640
1252963764447608833
1253055548741861377
1253002464925802500
1253000704068911104
1253010168163577856
1253069757290553346
1252999993813803009
1253065706503122949
1253012394407866369
1253047166546870272
1252964750734090241
1253109010494087170
1253018324604198918
1252964890584678400
1252954633380790273
1252988865855528960
1252961615198261248
1253072057920872448
1253021245890854923
1252958688563904512
1252953277269979136
1253014238349668352
1253022185997942784
1253015795799674881
1252995122356260864
1253029727364882433
1252996559253442562
1253039442392231937
1253022430269968392
1253076094837829633
1253019660309590016
1253106682848149504
1253026245853327360
1253023487960051712
1253023020505055233
1252988200035012612
1253032441067048961
1252959759512338433
1252971331953594369
1252978891335110656
1252984181510062083
1253022974933950469
1253103837025579009
1252974357208596480
1253045142736580608
1253050433305751554
1253061784300326912
1253018834312876032
1253022268675981315
1253031963247681546
1253017076668792833
1252951830084161536
1252965984123699200
1253005505213149184
1252981860034117632
1253043465614737409
1253044597330194434
1252960708351926273
1253054647587295232
1253060830138155008
1253062026974367745
1252958740980121600
1253047985849630721
1253046685137285120
1253056618293596161
1253049564183048192
1253078175627776002
1253022032356352001
1253028476262776840
1253030941125218305
1253048368886095873
1253016924541390854
1253034343284572161
1253015461903708164
1253026568861110273
1253014594404192256
1253025514018791425
1253047912587833346
1253028861429891077
1252992351892619264
1252954448084766720
1253041115785240576
1253042251070148609
1253038319593807878
1252981737732399104
1253084186371674114
1253054811500576772
1253062109472178178
1253063213702418434
1253087634240479232
1253003163722027009
1253022088992038912
1252988584384176128
1252957287976665088
1253007717322625027
1253003268638334978
1252994587251146758
1252994192248274946
1253050167235940354
1253037423191343105
1253030370146168833
